id,detector_id,starttime,volume,speed,occupancy,countreadings,vmt,vht,delay,traveltime,resolution
14315746283,100367,2022-05-02 14:00:00-07,515,50.6,4.22,180,399.13,7.89,0.14,0.92,01:00:00
14315747458,100367,2022-05-02 15:00:00-07,676,34.38,12.37,180,523.9,15.24,0.58,1.35,01:00:00
14315748633,100367,2022-05-02 16:00:00-07,491,49.24,3.73,180,380.53,7.73,0.17,0.94,01:00:00
14315749808,100367,2022-05-02 17:00:00-07,541,52.26,3.81,180,419.28,8.02,0.11,0.89,01:00:00
14315750983,100367,2022-05-02 18:00:00-07,365,52.55,2.62,180,282.88,5.38,0.11,0.88,01:00:00
14315752158,100367,2022-05-02 19:00:00-07,305,50.98,2.25,180,236.38,4.64,0.14,0.91,01:00:00
14315753333,100367,2022-05-02 20:00:00-07,280,51.25,2.01,180,217,4.23,0.13,0.91,01:00:00
14315754508,100367,2022-05-02 21:00:00-07,264,51.54,1.71,180,204.6,3.97,0.13,0.9,01:00:00
14315755683,100367,2022-05-02 22:00:00-07,136,52.58,0.83,180,105.4,2,0.11,0.88,01:00:00
14315756858,100367,2022-05-02 23:00:00-07,127,52.55,0.85,180,98.43,1.87,0.11,0.88,01:00:00
14315758033,100367,2022-05-03 00:00:00-07,65,51.25,0.54,180,50.38,0.98,0.13,0.91,01:00:00
14315759208,100367,2022-05-03 01:00:00-07,48,52.15,0.53,180,37.2,0.71,0.12,0.89,01:00:00
14315760383,100367,2022-05-03 02:00:00-07,43,49.54,0.54,172,33.33,0.67,0.16,0.94,01:00:00
14315761558,100367,2022-05-03 03:00:00-07,64,51.63,0.82,179,49.6,0.96,0.13,0.9,01:00:00
14315762733,100367,2022-05-03 04:00:00-07,82,52.99,0.91,180,63.55,1.2,0.1,0.88,01:00:00
14315763908,100367,2022-05-03 05:00:00-07,114,53.46,1.09,178,88.35,1.65,0.09,0.87,01:00:00
14315765083,100367,2022-05-03 06:00:00-07,165,54.72,1.28,170,127.88,2.34,0.07,0.85,01:00:00
14315766258,100367,2022-05-03 07:00:00-07,281,53.69,2.5,174,217.78,4.06,0.09,0.87,01:00:00
14315767433,100367,2022-05-03 08:00:00-07,381,53.12,3.08,178,295.28,5.56,0.1,0.88,01:00:00
14315768608,100367,2022-05-03 09:00:00-07,376,51.88,3.44,180,291.4,5.62,0.12,0.9,01:00:00
14315769783,100367,2022-05-03 10:00:00-07,429,53.63,3.38,180,332.48,6.2,0.09,0.87,01:00:00
14315770958,100367,2022-05-03 11:00:00-07,458,52.33,3.92,180,354.95,6.78,0.11,0.89,01:00:00
14315772133,100367,2022-05-03 12:00:00-07,535,52.6,4.48,180,414.63,7.88,0.11,0.88,01:00:00
14315773308,100367,2022-05-03 13:00:00-07,497,52.49,4.06,180,385.18,7.34,0.11,0.89,01:00:00
14315774471,100367,2022-05-03 14:00:00-07,640,51.84,5.19,180,496,9.57,0.12,0.9,01:00:00
14315775646,100367,2022-05-03 15:00:00-07,608,53.02,5.14,172,471.2,8.89,0.1,0.88,01:00:00
14315776821,100367,2022-05-03 16:00:00-07,565,51.89,4.58,180,437.88,8.44,0.12,0.9,01:00:00
14315777996,100367,2022-05-03 17:00:00-07,466,54.27,3.06,179,361.15,6.65,0.08,0.86,01:00:00
14315779171,100367,2022-05-03 18:00:00-07,387,54.38,2.63,180,299.93,5.52,0.08,0.86,01:00:00
14315780346,100367,2022-05-03 19:00:00-07,314,55.47,2.13,167,243.35,4.39,0.06,0.84,01:00:00
14315781521,100367,2022-05-03 20:00:00-07,259,54.48,1.6,171,200.73,3.68,0.08,0.85,01:00:00
14315782696,100367,2022-05-03 21:00:00-07,210,52,1.45,160,162.75,3.13,0.12,0.89,01:00:00
14315783871,100367,2022-05-03 22:00:00-07,119,51.58,0.81,153,92.23,1.79,0.13,0.9,01:00:00
14315785046,100367,2022-05-03 23:00:00-07,86,52.19,0.54,152,66.65,1.28,0.12,0.89,01:00:00
14315786221,100367,2022-05-04 00:00:00-07,78,53,0.53,180,60.45,1.14,0.1,0.88,01:00:00
14315787396,100367,2022-05-04 01:00:00-07,47,50.02,0.35,168,36.43,0.73,0.15,0.93,01:00:00
14315788571,100367,2022-05-04 02:00:00-07,46,50.24,0.67,179,35.65,0.71,0.15,0.93,01:00:00
14315789746,100367,2022-05-04 03:00:00-07,51,51.76,0.71,176,39.53,0.76,0.12,0.9,01:00:00
14315790921,100367,2022-05-04 04:00:00-07,68,52.74,0.83,179,52.7,1,0.11,0.88,01:00:00
14315792096,100367,2022-05-04 05:00:00-07,110,52.99,1.11,180,85.25,1.61,0.1,0.88,01:00:00
14315793271,100367,2022-05-04 06:00:00-07,206,54.34,1.68,180,159.65,2.94,0.08,0.86,01:00:00
14315794446,100367,2022-05-04 07:00:00-07,366,54.83,2.72,180,283.65,5.17,0.07,0.85,01:00:00
14315795621,100367,2022-05-04 08:00:00-07,358,52.76,3.14,174,277.45,5.26,0.11,0.88,01:00:00
14315796796,100367,2022-05-04 09:00:00-07,412,52.28,3.73,179,319.3,6.11,0.11,0.89,01:00:00
14315797971,100367,2022-05-04 10:00:00-07,398,51.97,3.49,174,308.45,5.94,0.12,0.89,01:00:00
14315799146,100367,2022-05-04 11:00:00-07,481,51.79,4.09,180,372.78,7.2,0.12,0.9,01:00:00
14315800321,100367,2022-05-04 12:00:00-07,521,51.9,4.07,180,403.78,7.78,0.12,0.9,01:00:00
14315801496,100367,2022-05-04 13:00:00-07,525,52.89,4.18,177,406.88,7.69,0.1,0.88,01:00:00
14315802671,100367,2022-05-04 14:00:00-07,585,51.36,4.83,178,453.38,8.83,0.13,0.91,01:00:00
14315803836,100367,2022-05-04 15:00:00-07,665,47.56,5.99,180,515.38,10.84,0.2,0.98,01:00:00
14315805001,100367,2022-05-04 16:00:00-07,573,49.1,4.74,174,444.08,9.04,0.17,0.95,01:00:00
14315806166,100367,2022-05-04 17:00:00-07,578,50.71,4.29,180,447.95,8.83,0.14,0.92,01:00:00
14315807331,100367,2022-05-04 18:00:00-07,437,52.53,2.95,180,338.68,6.45,0.11,0.89,01:00:00
14315808496,100367,2022-05-04 19:00:00-07,326,55.51,2.09,180,252.65,4.55,0.06,0.84,01:00:00
14315809659,100367,2022-05-04 20:00:00-07,312,54.06,1.94,180,241.8,4.47,0.09,0.86,01:00:00
14315810822,100367,2022-05-04 21:00:00-07,303,52.04,1.79,180,234.83,4.51,0.12,0.89,01:00:00
14315811985,100367,2022-05-04 22:00:00-07,215,52.1,1.5,180,166.63,3.2,0.12,0.89,01:00:00
14315813148,100367,2022-05-04 23:00:00-07,122,54.16,0.72,180,94.55,1.75,0.08,0.86,01:00:00
14315814311,100367,2022-05-05 00:00:00-07,97,52.32,0.83,180,75.18,1.44,0.11,0.89,01:00:00
14315815474,100367,2022-05-05 01:00:00-07,59,50.77,0.59,180,45.73,0.9,0.14,0.92,01:00:00
14315816637,100367,2022-05-05 02:00:00-07,71,52.51,0.79,179,55.03,1.05,0.11,0.89,01:00:00
14315817800,100367,2022-05-05 03:00:00-07,55,49.91,1,165,42.63,0.85,0.16,0.93,01:00:00
14315818963,100367,2022-05-05 04:00:00-07,54,51.07,0.6,151,41.85,0.82,0.14,0.91,01:00:00
14315820126,100367,2022-05-05 05:00:00-07,100,52.65,0.86,167,77.5,1.47,0.11,0.88,01:00:00
14315821289,100367,2022-05-05 06:00:00-07,162,49.59,1.44,174,125.55,2.53,0.16,0.94,01:00:00
14315822452,100367,2022-05-05 07:00:00-07,282,51.29,2.34,180,218.55,4.26,0.13,0.91,01:00:00
14315823615,100367,2022-05-05 08:00:00-07,341,49.57,2.66,180,264.28,5.33,0.16,0.94,01:00:00
14315824778,100367,2022-05-05 09:00:00-07,344,49.38,2.97,179,266.6,5.4,0.17,0.94,01:00:00
14315825941,100367,2022-05-05 10:00:00-07,405,49.75,3.87,179,313.88,6.31,0.16,0.93,01:00:00
14315827104,100367,2022-05-05 11:00:00-07,530,49.12,4.73,179,410.75,8.36,0.17,0.95,01:00:00
14315828275,100367,2022-05-05 12:00:00-07,492,49.36,4.1,180,381.3,7.72,0.17,0.94,01:00:00
14315829448,100367,2022-05-05 13:00:00-07,501,49.24,4.18,180,388.28,7.89,0.17,0.94,01:00:00
14315830621,100367,2022-05-05 14:00:00-07,520,49.85,4.32,178,403,8.08,0.16,0.93,01:00:00
14315831794,100367,2022-05-05 15:00:00-07,620,38.17,11.36,174,480.5,12.59,0.44,1.22,01:00:00
14315832967,100367,2022-05-05 16:00:00-07,554,48.03,4.35,179,429.35,8.94,0.19,0.97,01:00:00
14315834140,100367,2022-05-05 17:00:00-07,540,53.08,3.61,179,418.5,7.88,0.1,0.88,01:00:00
14315835313,100367,2022-05-05 18:00:00-07,339,54.33,2.15,180,262.73,4.84,0.08,0.86,01:00:00
14315836486,100367,2022-05-05 19:00:00-07,325,54.6,2.19,176,251.88,4.61,0.08,0.85,01:00:00
14315837659,100367,2022-05-05 20:00:00-07,299,53.11,1.87,180,231.73,4.36,0.1,0.88,01:00:00
14315838832,100367,2022-05-05 21:00:00-07,325,52.43,2.18,180,251.88,4.8,0.11,0.89,01:00:00
14315840005,100367,2022-05-05 22:00:00-07,231,53.24,1.55,180,179.03,3.36,0.1,0.87,01:00:00
14315841178,100367,2022-05-05 23:00:00-07,163,54.86,0.75,180,126.33,2.3,0.07,0.85,01:00:00
14315842351,100367,2022-05-06 00:00:00-07,84,54.34,0.53,180,65.1,1.2,0.08,0.86,01:00:00
14315843524,100367,2022-05-06 01:00:00-07,80,54.49,0.53,180,62,1.14,0.08,0.85,01:00:00
14315844697,100367,2022-05-06 02:00:00-07,73,50.14,0.81,180,56.58,1.13,0.15,0.93,01:00:00
14315845870,100367,2022-05-06 03:00:00-07,63,51.44,0.67,180,48.83,0.95,0.13,0.9,01:00:00
14315847043,100367,2022-05-06 04:00:00-07,68,50.87,0.72,180,52.7,1.04,0.14,0.91,01:00:00
14315848216,100367,2022-05-06 05:00:00-07,115,52.7,1.11,180,89.13,1.69,0.11,0.88,01:00:00
14315849389,100367,2022-05-06 06:00:00-07,161,49.56,1.41,180,124.78,2.52,0.16,0.94,01:00:00
14315850562,100367,2022-05-06 07:00:00-07,282,51.11,2.61,180,218.55,4.28,0.13,0.91,01:00:00
14315851735,100367,2022-05-06 08:00:00-07,385,51.46,3.15,180,298.38,5.8,0.13,0.9,01:00:00
14315852908,100367,2022-05-06 09:00:00-07,355,50.09,3.12,180,275.13,5.49,0.15,0.93,01:00:00
14315854081,100367,2022-05-06 10:00:00-07,406,49.47,3.57,180,314.65,6.36,0.16,0.94,01:00:00
14315855254,100367,2022-05-06 11:00:00-07,467,50.51,3.96,180,361.93,7.17,0.15,0.92,01:00:00
14315856427,100367,2022-05-06 12:00:00-07,523,49.86,4.38,180,405.33,8.13,0.16,0.93,01:00:00
14315857600,100367,2022-05-06 13:00:00-07,576,49.6,4.87,179,446.4,9,0.16,0.94,01:00:00
14315858773,100367,2022-05-06 14:00:00-07,531,48.57,4.4,180,411.53,8.47,0.18,0.96,01:00:00
14315859946,100367,2022-05-06 15:00:00-07,635,24.56,20.4,180,492.13,20.04,1.12,1.89,01:00:00
14315861119,100367,2022-05-06 16:00:00-07,360,52.18,2.41,179,279,5.35,0.12,0.89,01:00:00
14315862292,100367,2022-05-06 17:00:00-07,443,49.59,3.37,180,343.33,6.92,0.16,0.94,01:00:00
14315863465,100367,2022-05-06 18:00:00-07,306,43.58,6.33,176,237.15,5.44,0.29,1.07,01:00:00
14315864632,100367,2022-05-06 19:00:00-07,164,39.98,3.57,179,127.1,3.18,0.39,1.16,01:00:00
14315865789,100367,2022-05-06 20:00:00-07,274,50.44,1.88,180,212.35,4.21,0.15,0.92,01:00:00
14315866946,100367,2022-05-06 21:00:00-07,336,49.72,2.25,180,260.4,5.24,0.16,0.94,01:00:00
14315868103,100367,2022-05-06 22:00:00-07,240,51.2,1.54,176,186,3.63,0.13,0.91,01:00:00
14315869260,100367,2022-05-06 23:00:00-07,178,51.38,1.06,171,137.95,2.68,0.13,0.91,01:00:00
14315870417,100367,2022-05-07 00:00:00-07,114,50,0.92,151,88.35,1.77,0.15,0.93,01:00:00
14315871574,100367,2022-05-07 01:00:00-07,73,51.02,0.62,153,56.58,1.11,0.14,0.91,01:00:00
14315872737,100367,2022-05-07 02:00:00-07,74,50.42,0.62,166,57.35,1.14,0.15,0.92,01:00:00
14315873900,100367,2022-05-07 03:00:00-07,56,50.12,0.5,176,43.4,0.87,0.15,0.93,01:00:00
14315875063,100367,2022-05-07 04:00:00-07,61,49.38,0.68,178,47.28,0.96,0.17,0.94,01:00:00
14315876226,100367,2022-05-07 05:00:00-07,64,52.65,0.65,180,49.6,0.94,0.11,0.88,01:00:00
14315877389,100367,2022-05-07 06:00:00-07,100,53.46,0.84,180,77.5,1.45,0.09,0.87,01:00:00
14315878552,100367,2022-05-07 07:00:00-07,163,54.43,1.09,178,126.33,2.32,0.08,0.85,01:00:00
14315879715,100367,2022-05-07 08:00:00-07,257,54.8,1.82,176,199.18,3.63,0.07,0.85,01:00:00
14315880878,100367,2022-05-07 09:00:00-07,333,53.54,2.29,178,258.08,4.82,0.09,0.87,01:00:00
14315882041,100367,2022-05-07 10:00:00-07,442,52.08,3.11,180,342.55,6.58,0.12,0.89,01:00:00
14315883204,100367,2022-05-07 11:00:00-07,553,53.76,3.75,180,428.58,7.97,0.09,0.86,01:00:00
14315884367,100367,2022-05-07 12:00:00-07,560,52.98,3.78,180,434,8.19,0.1,0.88,01:00:00
14315885530,100367,2022-05-07 13:00:00-07,574,52.43,3.86,180,444.85,8.48,0.11,0.89,01:00:00
14315886693,100367,2022-05-07 14:00:00-07,153,52.2,2.68,49,118.58,2.27,0.12,0.89,01:00:00
14315887856,100367,2022-05-07 15:00:00-07,320,53.12,3.51,113,248,4.67,0.1,0.88,01:00:00
14315889019,100367,2022-05-07 16:00:00-07,482,54.49,3.05,180,373.55,6.86,0.08,0.85,01:00:00
14315890182,100367,2022-05-07 17:00:00-07,307,53.61,2.95,132,237.93,4.44,0.09,0.87,01:00:00
14315891345,100367,2022-05-07 18:00:00-07,398,54.9,2.41,180,308.45,5.62,0.07,0.85,01:00:00
14315892508,100367,2022-05-07 19:00:00-07,369,52.94,2.29,180,285.98,5.4,0.1,0.88,01:00:00
14315893671,100367,2022-05-07 20:00:00-07,300,51.83,1.84,178,232.5,4.49,0.12,0.9,01:00:00
14315894834,100367,2022-05-07 21:00:00-07,335,52.19,2.11,180,259.63,4.97,0.12,0.89,01:00:00
14315895997,100367,2022-05-07 22:00:00-07,312,52.22,1.93,180,241.8,4.63,0.12,0.89,01:00:00
14315897160,100367,2022-05-07 23:00:00-07,194,53.4,1.07,180,150.35,2.82,0.1,0.87,01:00:00
14315898323,100367,2022-05-08 00:00:00-07,130,52.05,0.78,180,100.75,1.94,0.12,0.89,01:00:00
14315899486,100367,2022-05-08 01:00:00-07,94,52.49,0.49,180,72.85,1.39,0.11,0.89,01:00:00
14315900649,100367,2022-05-08 02:00:00-07,81,54.7,0.5,169,62.78,1.15,0.08,0.85,01:00:00
14315901812,100367,2022-05-08 03:00:00-07,45,53.11,0.45,155,34.88,0.66,0.1,0.88,01:00:00
14315902975,100367,2022-05-08 04:00:00-07,29,51.79,0.21,152,22.48,0.43,0.12,0.9,01:00:00
14315904138,100367,2022-05-08 05:00:00-07,44,51.77,0.33,151,34.1,0.66,0.12,0.9,01:00:00
14315905301,100367,2022-05-08 06:00:00-07,69,53.26,0.65,150,53.48,1,0.1,0.87,01:00:00
14315906464,100367,2022-05-08 07:00:00-07,118,55.13,0.83,153,91.45,1.66,0.07,0.84,01:00:00
14315907627,100367,2022-05-08 08:00:00-07,167,54.68,1.09,156,129.43,2.37,0.08,0.85,01:00:00
14315908790,100367,2022-05-08 09:00:00-07,264,48.09,1.88,168,204.6,4.25,0.19,0.97,01:00:00
14315909953,100367,2022-05-08 10:00:00-07,309,46.51,2.31,178,239.48,5.15,0.22,1,01:00:00
14315911116,100367,2022-05-08 11:00:00-07,419,52.57,2.74,180,324.73,6.18,0.11,0.88,01:00:00
14315912279,100367,2022-05-08 12:00:00-07,470,53.42,3.2,178,364.25,6.82,0.1,0.87,01:00:00
14315913442,100367,2022-05-08 13:00:00-07,427,52.22,2.96,176,330.93,6.34,0.12,0.89,01:00:00
14315914605,100367,2022-05-08 14:00:00-07,432,52.47,3.03,179,334.8,6.38,0.11,0.89,01:00:00
14315915768,100367,2022-05-08 15:00:00-07,415,52.34,2.67,180,321.63,6.14,0.11,0.89,01:00:00
14315916931,100367,2022-05-08 16:00:00-07,363,53.23,2.31,180,281.33,5.29,0.1,0.87,01:00:00
14315918094,100367,2022-05-08 17:00:00-07,367,54.44,2.56,179,284.43,5.22,0.08,0.85,01:00:00
14315919257,100367,2022-05-08 18:00:00-07,351,49.57,2.52,180,272.03,5.49,0.16,0.94,01:00:00
14315920420,100367,2022-05-08 19:00:00-07,334,46.9,2.67,176,258.85,5.52,0.22,0.99,01:00:00
14315921583,100367,2022-05-08 20:00:00-07,243,52.73,1.38,180,188.33,3.57,0.11,0.88,01:00:00
14315922746,100367,2022-05-08 21:00:00-07,204,51.71,1.27,180,158.1,3.06,0.12,0.9,01:00:00
14315923909,100367,2022-05-08 22:00:00-07,158,52.79,0.91,180,122.45,2.32,0.11,0.88,01:00:00
14315925072,100367,2022-05-08 23:00:00-07,95,51.6,0.62,179,73.63,1.43,0.13,0.9,01:00:00
14315926235,100367,2022-05-09 00:00:00-07,62,52.03,0.46,178,48.05,0.92,0.12,0.89,01:00:00
14315927398,100367,2022-05-09 01:00:00-07,40,47.55,0.34,171,31,0.65,0.2,0.98,01:00:00
14315928561,100367,2022-05-09 02:00:00-07,42,51.24,0.45,164,32.55,0.64,0.13,0.91,01:00:00
14315929724,100367,2022-05-09 03:00:00-07,41,49.93,0.46,179,31.78,0.64,0.16,0.93,01:00:00
14315930887,100367,2022-05-09 04:00:00-07,65,51.57,0.61,180,50.38,0.98,0.13,0.9,01:00:00
14315932050,100367,2022-05-09 05:00:00-07,105,53.13,0.91,180,81.38,1.53,0.1,0.88,01:00:00
14315933213,100367,2022-05-09 06:00:00-07,163,53.19,1.28,180,126.33,2.37,0.1,0.87,01:00:00
14315934376,100367,2022-05-09 07:00:00-07,290,53.72,2.24,180,224.75,4.18,0.09,0.87,01:00:00
14315935539,100367,2022-05-09 08:00:00-07,384,53.4,3.04,179,297.6,5.57,0.1,0.87,01:00:00
14315936702,100367,2022-05-09 09:00:00-07,393,53.27,3.49,179,304.58,5.72,0.1,0.87,01:00:00
14315937865,100367,2022-05-09 10:00:00-07,414,53.03,3.74,177,320.85,6.05,0.1,0.88,01:00:00
14315939028,100367,2022-05-09 11:00:00-07,478,53.36,4.14,178,370.45,6.94,0.1,0.87,01:00:00
14315940191,100367,2022-05-09 12:00:00-07,476,52.84,4.02,179,368.9,6.98,0.11,0.88,01:00:00
14315941354,100367,2022-05-09 13:00:00-07,548,53.41,4.64,180,424.7,7.95,0.1,0.87,01:00:00
14315942517,100367,2022-05-09 14:00:00-07,511,53.15,4.05,180,396.03,7.45,0.1,0.87,01:00:00
14315943680,100367,2022-05-09 15:00:00-07,563,50.8,4.77,180,436.33,8.59,0.14,0.92,01:00:00
14315944843,100367,2022-05-09 16:00:00-07,493,54.01,3.53,180,382.08,7.07,0.09,0.86,01:00:00
14315946006,100367,2022-05-09 17:00:00-07,522,53.53,3.77,180,404.55,7.56,0.09,0.87,01:00:00
14315947169,100367,2022-05-09 18:00:00-07,373,53.89,2.48,180,289.08,5.36,0.09,0.86,01:00:00
14315948332,100367,2022-05-09 19:00:00-07,298,54.39,1.87,180,230.95,4.25,0.08,0.85,01:00:00
14315949495,100367,2022-05-09 20:00:00-07,247,53.4,1.55,180,191.43,3.58,0.1,0.87,01:00:00
14315950658,100367,2022-05-09 21:00:00-07,234,52.35,1.77,180,181.35,3.46,0.11,0.89,01:00:00
14315951821,100367,2022-05-09 22:00:00-07,147,52.68,1,180,113.93,2.16,0.11,0.88,01:00:00
14315952984,100367,2022-05-09 23:00:00-07,117,51.96,0.86,179,90.68,1.75,0.12,0.89,01:00:00
14315954157,100367,2022-05-10 00:00:00-07,64,49.55,0.6,180,49.6,1,0.16,0.94,01:00:00
14315955390,100367,2022-05-10 01:00:00-07,38,48.71,0.55,180,29.45,0.6,0.18,0.95,01:00:00
14315956623,100367,2022-05-10 02:00:00-07,55,50.82,0.82,177,42.63,0.84,0.14,0.91,01:00:00
14315957856,100367,2022-05-10 03:00:00-07,46,50.31,0.57,180,35.65,0.71,0.15,0.92,01:00:00
14315959089,100367,2022-05-10 04:00:00-07,67,54.3,0.73,180,51.93,0.96,0.08,0.86,01:00:00
14315960322,100367,2022-05-10 05:00:00-07,108,53.18,1.21,170,83.7,1.57,0.1,0.87,01:00:00
14315961555,100367,2022-05-10 06:00:00-07,178,54.65,1.59,179,137.95,2.52,0.08,0.85,01:00:00
14315962788,100367,2022-05-10 07:00:00-07,288,54.2,2.44,179,223.2,4.12,0.08,0.86,01:00:00
14315964021,100367,2022-05-10 08:00:00-07,404,54.95,2.88,180,313.1,5.7,0.07,0.85,01:00:00
14315965254,100367,2022-05-10 09:00:00-07,422,52.61,3.52,180,327.05,6.22,0.11,0.88,01:00:00
14315966487,100367,2022-05-10 10:00:00-07,475,53.06,4.27,180,368.13,6.94,0.1,0.88,01:00:00
14315967720,100367,2022-05-10 11:00:00-07,430,52.77,4.06,156,333.25,6.32,0.11,0.88,01:00:00
14315968953,100367,2022-05-10 12:00:00-07,587,51.7,5.32,180,454.93,8.8,0.12,0.9,01:00:00
14315970186,100367,2022-05-10 13:00:00-07,492,52.43,4.08,180,381.3,7.27,0.11,0.89,01:00:00
14315971419,100367,2022-05-10 14:00:00-07,582,52.03,4.65,180,451.05,8.67,0.12,0.89,01:00:00
14315972652,100367,2022-05-10 15:00:00-07,685,45.85,6.84,180,530.88,11.58,0.24,1.01,01:00:00
14315973885,100367,2022-05-10 16:00:00-07,512,51.94,3.88,180,396.8,7.64,0.12,0.9,01:00:00
14315975118,100367,2022-05-10 17:00:00-07,486,53.18,3.31,180,376.65,7.08,0.1,0.87,01:00:00
14315976351,100367,2022-05-10 18:00:00-07,398,53.03,2.99,180,308.45,5.82,0.1,0.88,01:00:00
14315977584,100367,2022-05-10 19:00:00-07,350,54.83,2.3,177,271.25,4.95,0.07,0.85,01:00:00
14315978807,100367,2022-05-10 20:00:00-07,317,52.56,2.29,174,245.68,4.67,0.11,0.88,01:00:00
14315980030,100367,2022-05-10 21:00:00-07,266,51.78,1.72,180,206.15,3.98,0.12,0.9,01:00:00
14315981253,100367,2022-05-10 22:00:00-07,174,51.98,1.19,180,134.85,2.59,0.12,0.89,01:00:00
14315982476,100367,2022-05-10 23:00:00-07,156,51.83,0.98,180,120.9,2.33,0.12,0.9,01:00:00
14315983699,100367,2022-05-11 00:00:00-07,62,51.34,0.41,168,48.05,0.94,0.13,0.91,01:00:00
14315984922,100367,2022-05-11 01:00:00-07,65,54.37,0.55,180,50.38,0.93,0.08,0.86,01:00:00
14315986145,100367,2022-05-11 02:00:00-07,33,53.18,0.37,162,25.58,0.48,0.1,0.87,01:00:00
14315987368,100367,2022-05-11 03:00:00-07,43,54.02,0.57,180,33.33,0.62,0.09,0.86,01:00:00
14315988591,100367,2022-05-11 04:00:00-07,64,54.14,0.77,180,49.6,0.92,0.08,0.86,01:00:00
14315989814,100367,2022-05-11 05:00:00-07,97,55,0.89,180,75.18,1.37,0.07,0.85,01:00:00
14315991037,100367,2022-05-11 06:00:00-07,176,55.23,1.25,180,136.4,2.47,0.07,0.84,01:00:00
14315992260,100367,2022-05-11 07:00:00-07,296,54.71,2.3,180,229.4,4.19,0.07,0.85,01:00:00
14315993483,100367,2022-05-11 08:00:00-07,406,54.15,3.19,180,314.65,5.81,0.08,0.86,01:00:00
14315994706,100367,2022-05-11 09:00:00-07,427,52.28,3.75,180,330.93,6.33,0.11,0.89,01:00:00
14315995929,100367,2022-05-11 10:00:00-07,383,52.59,3.54,177,296.83,5.64,0.11,0.88,01:00:00
14315997152,100367,2022-05-11 11:00:00-07,449,51.74,3.81,180,347.98,6.73,0.12,0.9,01:00:00
14315998375,100367,2022-05-11 12:00:00-07,493,51.42,4.12,180,382.08,7.43,0.13,0.9,01:00:00
14315999598,100367,2022-05-11 13:00:00-07,471,52.43,3.72,179,365.03,6.96,0.11,0.89,01:00:00
14316000821,100367,2022-05-11 14:00:00-07,618,53,4.95,180,478.95,9.04,0.1,0.88,01:00:00
14316002044,100367,2022-05-11 15:00:00-07,660,51.49,5.51,180,511.5,9.93,0.13,0.9,01:00:00
14316003277,100367,2022-05-11 16:00:00-07,598,52.25,4.72,180,463.45,8.87,0.11,0.89,01:00:00
14316004510,100367,2022-05-11 17:00:00-07,559,53.25,4.24,180,433.23,8.14,0.1,0.87,01:00:00
14316005743,100367,2022-05-11 18:00:00-07,371,54.44,2.56,180,287.53,5.28,0.08,0.85,01:00:00
14316006976,100367,2022-05-11 19:00:00-07,336,54.43,2.29,180,260.4,4.78,0.08,0.85,01:00:00
14316008209,100367,2022-05-11 20:00:00-07,286,53.13,1.98,180,221.65,4.17,0.1,0.88,01:00:00
14316009442,100367,2022-05-11 21:00:00-07,239,52.74,1.47,174,185.23,3.51,0.11,0.88,01:00:00
14316010675,100367,2022-05-11 22:00:00-07,168,51.26,1.13,180,130.2,2.54,0.13,0.91,01:00:00
14316011908,100367,2022-05-11 23:00:00-07,150,51.7,0.98,174,116.25,2.25,0.12,0.9,01:00:00
14316013141,100367,2022-05-12 00:00:00-07,83,52.28,0.56,174,64.33,1.23,0.11,0.89,01:00:00
14316014374,100367,2022-05-12 01:00:00-07,53,49.13,0.34,180,41.08,0.84,0.17,0.95,01:00:00
14316015607,100367,2022-05-12 02:00:00-07,57,48.56,0.71,180,44.18,0.91,0.18,0.96,01:00:00
14316016840,100367,2022-05-12 03:00:00-07,52,50.61,0.66,180,40.3,0.8,0.14,0.92,01:00:00
14316018073,100367,2022-05-12 04:00:00-07,74,49.95,0.91,180,57.35,1.15,0.16,0.93,01:00:00
14316019306,100367,2022-05-12 05:00:00-07,118,54.51,0.94,180,91.45,1.68,0.08,0.85,01:00:00
14316020539,100367,2022-05-12 06:00:00-07,196,52.68,1.91,180,151.9,2.88,0.11,0.88,01:00:00
14316021772,100367,2022-05-12 07:00:00-07,327,53.36,2.85,180,253.43,4.75,0.1,0.87,01:00:00
14316023005,100367,2022-05-12 08:00:00-07,346,52.72,2.73,180,268.15,5.09,0.11,0.88,01:00:00
14316024238,100367,2022-05-12 09:00:00-07,335,50.47,2.67,180,259.63,5.14,0.15,0.92,01:00:00
14316025471,100367,2022-05-12 10:00:00-07,385,49.21,3.52,180,298.38,6.06,0.17,0.94,01:00:00
14316026704,100367,2022-05-12 11:00:00-07,472,49.49,4.44,174,365.8,7.39,0.16,0.94,01:00:00
14316027937,100367,2022-05-12 12:00:00-07,503,50.18,4.25,180,389.83,7.77,0.15,0.93,01:00:00
14316029170,100367,2022-05-12 13:00:00-07,492,50.97,3.97,180,381.3,7.48,0.14,0.91,01:00:00
14316030403,100367,2022-05-12 14:00:00-07,583,49.95,5.05,180,451.83,9.05,0.16,0.93,01:00:00
14316031636,100367,2022-05-12 15:00:00-07,717,34.35,11.44,180,555.68,16.18,0.58,1.35,01:00:00
14316032869,100367,2022-05-12 16:00:00-07,496,46.65,4.39,174,384.4,8.24,0.22,1,01:00:00
14316034102,100367,2022-05-12 17:00:00-07,498,52.04,3.79,180,385.95,7.42,0.12,0.89,01:00:00
14316035335,100367,2022-05-12 18:00:00-07,408,54.15,2.9,180,316.2,5.84,0.08,0.86,01:00:00
